,LINK-USD,LINK-USD,LINK-USD,LINK-USD,LINK-USD,LINK-USD,ADA-USD,ADA-USD,ADA-USD,ADA-USD,ADA-USD,ADA-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,LTC-USD,LTC-USD,LTC-USD,LTC-USD,LTC-USD,LTC-USD
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-27,,,,,,,,,,,,,972.0549926757812,1046.4000244140625,971.9840087890625,1045.77001953125,1045.77001953125,372535008,51.31209945678711,52.460899353027344,48.9297981262207,49.666900634765625,49.666900634765625,118978000.0,4.066390037536621,4.14346981048584,4.043580055236816,4.07528018951416,4.07528018951416,5162690
2017-03-28,,,,,,,,,,,,,1044.5799560546875,1064.6500244140625,1027.72998046875,1047.1500244140625,1047.1500244140625,326332000,49.71039962768555,50.956298828125,49.14509963989258,50.774898529052734,50.774898529052734,97745296.0,4.069680213928223,4.177149772644043,4.060359954833984,4.155680179595947,4.155680179595947,4297870
2017-03-29,,,,,,,,,,,,,1046.0799560546875,1055.1300048828125,1015.8800048828125,1039.969970703125,1039.969970703125,298457984,50.56930160522461,53.86899948120117,50.548500061035156,53.1260986328125,53.1260986328125,144998000.0,4.142370223999023,4.202010154724121,4.093910217285156,4.1859002113342285,4.1859002113342285,8479960
2017-03-30,,,,,,,,,,,,,1042.2099609375,1049.2900390625,1020.0399780273438,1026.4300537109375,1026.4300537109375,352968992,53.1245002746582,53.31399917602539,51.866798400878906,52.2057991027832,52.2057991027832,86885696.0,4.178909778594971,7.044079780578613,4.145120143890381,6.980629920959473,6.980629920959473,191251008
2017-03-31,,,,,,,,,,,,,1026.6400146484375,1074.9200439453125,1026.6400146484375,1071.7900390625,1071.7900390625,447287008,51.753700256347656,51.7682991027832,47.38029861450195,50.03730010986328,50.03730010986328,151416000.0,7.018730163574219,7.074540138244629,5.8548197746276855,6.667059898376465,6.667059898376465,98922600
2017-04-01,,,,,,,,,,,,,1071.7099609375,1091.719970703125,1061.0899658203125,1080.5,1080.5,289633984,50.03369903564453,51.92829895019531,48.875301361083984,50.699501037597656,50.699501037597656,92461904.0,6.653160095214844,6.984220027923584,6.3110198974609375,6.883520126342773,6.883520126342773,57711700
2017-04-02,,,,,,,,,,,,,1080.6099853515625,1107.5899658203125,1075.449951171875,1102.1700439453125,1102.1700439453125,514187008,50.738399505615234,51.27450180053711,45.42580032348633,48.74869918823242,48.74869918823242,134604000.0,6.862919807434082,7.944149971008301,6.648819923400879,7.744500160217285,7.744500160217285,88560400
2017-04-03,,,,,,,,,,,,,1102.949951171875,1151.739990234375,1102.949951171875,1143.81005859375,1143.81005859375,580444032,48.82120132446289,48.82120132446289,43.409698486328125,44.35639953613281,44.35639953613281,190512992.0,7.744619846343994,8.63582992553711,7.242119789123535,8.070579528808594,8.070579528808594,114179000
2017-04-04,,,,,,,,,,,,,1145.52001953125,1156.43994140625,1120.52001953125,1133.25,1133.25,436310016,43.92179870605469,45.739601135253906,41.7218017578125,44.64189910888672,44.64189910888672,157568000.0,8.118430137634277,8.962369918823242,7.526430130004883,8.289360046386719,8.289360046386719,129208000
2017-04-05,,,,,,,,,,,,,1134.1400146484375,1135.0899658203125,1113.6300048828125,1124.780029296875,1124.780029296875,414784000,44.66109848022461,47.84339904785156,44.53810119628906,45.30400085449219,45.30400085449219,119733000.0,8.24728012084961,11.422499656677246,7.961209774017334,11.093999862670898,11.093999862670898,217834000
2017-04-06,,,,,,,,,,,,,1125.81005859375,1188.3699951171875,1125.81005859375,1182.6800537109375,1182.6800537109375,511222016,45.22050094604492,45.64189910888672,40.901100158691406,43.24209976196289,43.24209976196289,147120000.0,11.123100280761719,11.453800201416016,9.66454029083252,10.251700401306152,10.251700401306152,194300000
2017-04-07,,,,,,,,,,,,,1178.93994140625,1186.5799560546875,1163.3900146484375,1176.9000244140625,1176.9000244140625,317022016,42.8651008605957,44.037498474121094,41.645999908447266,42.162601470947266,42.162601470947266,81474704.0,10.22350025177002,10.56029987335205,9.190919876098633,9.371560096740723,9.371560096740723,94765600
2017-04-08,,,,,,,,,,,,,1172.6500244140625,1184.97998046875,1162.5799560546875,1175.949951171875,1175.949951171875,209312000,41.79840087890625,45.205299377441406,41.73080062866211,44.307098388671875,44.307098388671875,74138800.0,9.336039543151855,10.351200103759766,9.331339836120605,9.916210174560547,9.916210174560547,58489100
2017-04-09,,,,,,,,,,,,,1176.5699462890625,1197.2099609375,1171.8599853515625,1187.8699951171875,1187.8699951171875,242343008,44.280399322509766,44.490501403808594,42.892799377441406,43.266998291015625,43.266998291015625,55143000.0,9.888790130615234,10.012299537658691,8.427260398864746,8.709850311279297,8.709850311279297,90963296
2017-04-10,,,,,,,,,,,,,1187.300048828125,1190.3399658203125,1179.0400390625,1187.1300048828125,1187.1300048828125,215883008,43.2775993347168,44.13589859008789,42.415401458740234,43.43519973754883,43.43519973754883,44061500.0,8.720999717712402,9.20125961303711,8.185079574584961,8.91703987121582,8.91703987121582,74425696
2017-04-11,,,,,,,,,,,,,1187.4599609375,1208.0699462890625,1187.4599609375,1205.010009765625,1205.010009765625,216182000,43.501399993896484,44.25279998779297,43.29970169067383,43.40719985961914,43.40719985961914,38303300.0,8.911620140075684,9.275870323181152,8.663229942321777,8.853830337524414,8.853830337524414,50700000
2017-04-12,,,,,,,,,,,,,1204.81005859375,1207.1400146484375,1196.760009765625,1200.3699951171875,1200.3699951171875,288702016,43.462799072265625,47.231998443603516,43.11000061035156,46.28730010986328,46.28730010986328,88045696.0,8.831009864807129,11.061599731445312,8.831009864807129,10.785599708557129,10.785599708557129,159255008
2017-04-13,,,,,,,,,,,,,1201.02001953125,1205.8900146484375,1156.43994140625,1169.280029296875,1169.280029296875,351968992,46.31060028076172,50.91379928588867,46.31060028076172,50.219398498535156,50.219398498535156,157200000.0,10.764399528503418,10.772199630737305,9.931879997253418,10.149499893188477,10.149499893188477,64187400
2017-04-14,,,,,,,,,,,,,1170.3299560546875,1190.800048828125,1159.7900390625,1167.5400390625,1167.5400390625,254827008,49.97140121459961,50.05009841918945,46.76250076293945,47.574100494384766,47.574100494384766,91674400.0,10.130900382995605,10.506199836730957,9.682680130004883,10.390000343322754,10.390000343322754,61137000
2017-04-15,,,,,,,,,,,,,1167.300048828125,1188.0,1164.9599609375,1172.52001953125,1172.52001953125,203559008,47.65370178222656,49.56999969482422,47.17539978027344,49.10150146484375,49.10150146484375,66207800.0,10.342100143432617,11.002099990844727,10.19789981842041,10.794599533081055,10.794599533081055,47922000
2017-04-16,,,,,,,,,,,,,1172.6099853515625,1187.219970703125,1172.6099853515625,1182.93994140625,1182.93994140625,183231008,49.03779983520508,49.14310073852539,48.18730163574219,48.71849822998047,48.71849822998047,31343800.0,10.745499610900879,10.90369987487793,10.66510009765625,10.714900016784668,10.714900016784668,24321400
2017-04-17,,,,,,,,,,,,,1183.25,1194.9000244140625,1172.6500244140625,1193.9100341796875,1193.9100341796875,253206000,48.659698486328125,48.745399475097656,48.05179977416992,48.30459976196289,48.30459976196289,44013300.0,10.59570026397705,11.179800033569336,10.387800216674805,10.421600341796875,10.421600341796875,104055000
2017-04-18,,,,,,,,,,,,,1193.77001953125,1217.5699462890625,1193.77001953125,1211.6700439453125,1211.6700439453125,270524000,48.319000244140625,51.03020095825195,48.29710006713867,50.70750045776367,50.70750045776367,78748496.0,10.418899536132812,10.94219970703125,9.971209526062012,10.320099830627441,10.320099830627441,83183296
2017-04-19,,,,,,,,,,,,,1212.1300048828125,1215.510009765625,1205.0799560546875,1210.2900390625,1210.2900390625,288060992,50.729000091552734,50.948001861572266,47.260501861572266,48.305301666259766,48.305301666259766,76281000.0,10.313799858093262,10.34749984741211,9.589019775390625,9.658080101013184,9.658080101013184,55784900
2017-04-20,,,,,,,,,,,,,1211.0799560546875,1240.7900390625,1208.4100341796875,1229.0799560546875,1229.0799560546875,315108000,48.132301330566406,49.98899841308594,48.132301330566406,49.67219924926758,49.67219924926758,79600896.0,9.634750366210938,10.66349983215332,9.588919639587402,10.33489990234375,10.33489990234375,55828300
2017-04-21,,,,,,,,,,,,,1229.4200439453125,1235.93994140625,1215.56005859375,1222.050048828125,1222.050048828125,272167008,49.6432991027832,49.66170120239258,48.14030075073242,48.22439956665039,48.22439956665039,45048300.0,10.291500091552734,11.536700248718262,10.162699699401855,11.227800369262695,11.227800369262695,99012200
2017-04-22,,,,,,,,,,,,,1222.7099609375,1235.56005859375,1208.469970703125,1231.7099609375,1231.7099609375,249320000,48.18239974975586,48.74209976196289,48.173099517822266,48.553001403808594,48.553001403808594,37357600.0,11.176600456237793,13.06820011138916,11.107399940490723,13.064599990844727,13.064599990844727,158914000
2017-04-23,,,,,,,,,,,,,1231.9200439453125,1232.199951171875,1203.93994140625,1207.2099609375,1207.2099609375,258951008,48.592498779296875,48.88560104370117,48.16809844970703,48.48929977416992,48.48929977416992,36234000.0,13.065299987792969,14.406299591064453,12.953800201416016,13.93910026550293,13.93910026550293,198452000
2017-04-24,,,,,,,,,,,,,1209.6300048828125,1250.93994140625,1209.6300048828125,1250.1500244140625,1250.1500244140625,235806000,48.86669921875,50.181400299072266,48.86669921875,50.03150177001953,50.03150177001953,55580600.0,13.96399974822998,14.965499877929688,13.331299781799316,14.965499877929688,14.965499877929688,60177200
2017-04-25,,,,,,,,,,,,,1250.449951171875,1267.5799560546875,1249.969970703125,1265.489990234375,1265.489990234375,242556000,50.07460021972656,50.3036003112793,49.80690002441406,49.89120101928711,49.89120101928711,38264600.0,14.978699684143066,15.43019962310791,14.243599891662598,15.212800025939941,15.212800025939941,56668300
2017-04-26,,,,,,,,,,,,,1265.989990234375,1294.8299560546875,1265.9300537109375,1281.0799560546875,1281.0799560546875,329631008,49.909400939941406,53.436798095703125,49.909400939941406,52.720298767089844,52.720298767089844,104884000.0,15.205900192260742,15.788000106811523,14.555800437927246,14.848099708557129,14.848099708557129,71308800
2017-04-27,,,,,,,,,,,,,1281.8800048828125,1319.699951171875,1281.300048828125,1317.72998046875,1317.72998046875,449196992,52.80569839477539,62.167701721191406,52.28860092163086,62.167701721191406,62.167701721191406,246775008.0,14.843600273132324,15.003499984741211,13.474499702453613,14.621999740600586,14.621999740600586,76208000
2017-04-28,,,,,,,,,,,,,1317.739990234375,1331.280029296875,1292.3699951171875,1316.47998046875,1316.47998046875,527488992,62.226898193359375,70.84649658203125,62.133201599121094,70.1592025756836,70.1592025756836,346545984.0,14.593099594116211,14.78380012512207,14.05620002746582,14.341500282287598,14.341500282287598,41067800
2017-04-29,,,,,,,,,,,,,1317.8399658203125,1327.199951171875,1315.2099609375,1321.7900390625,1321.7900390625,422705984,71.38960266113281,71.90489959716797,66.77890014648438,68.37689971923828,68.37689971923828,165448000.0,14.397000312805176,15.766900062561035,14.362000465393066,15.74209976196289,15.74209976196289,45713600
2017-04-30,,,,,,,,,,,,,1321.8699951171875,1347.9100341796875,1314.9200439453125,1347.8900146484375,1347.8900146484375,413115008,68.54060363769531,79.02120208740234,68.34770202636719,79.02120208740234,79.02120208740234,229944992.0,15.703100204467773,16.07270050048828,15.467599868774414,15.705599784851074,15.705599784851074,43929100
2017-05-01,,,,,,,,,,,,,1348.300048828125,1434.3199462890625,1348.300048828125,1421.5999755859375,1421.5999755859375,713624000,79.32160186767578,82.5239028930664,73.08660125732422,76.2969970703125,76.2969970703125,376841984.0,15.708100318908691,16.365800857543945,14.875699996948242,15.917699813842773,15.917699813842773,66989400
2017-05-02,,,,,,,,,,,,,1421.030029296875,1473.9000244140625,1415.68994140625,1452.8199462890625,1452.8199462890625,477337984,76.65339660644531,79.35330200195312,74.37680053710938,77.26380157470703,77.26380157470703,193772992.0,15.922699928283691,16.231000900268555,15.154399871826172,15.895000457763672,15.895000457763672,38692100
2017-05-03,,,,,,,,,,,,,1453.780029296875,1492.77001953125,1447.489990234375,1490.0899658203125,1490.0899658203125,583795968,77.25399780273438,80.09529876708984,75.76339721679688,79.71820068359375,79.71820068359375,141922000.0,15.875200271606445,21.801799774169922,15.667400360107422,21.042600631713867,21.042600631713867,253440992
2017-05-04,,,,,,,,,,,,,1490.719970703125,1608.9100341796875,1490.719970703125,1537.6700439453125,1537.6700439453125,933548992,79.72039794921875,97.56189727783203,79.43109893798828,96.98139953613281,96.98139953613281,366847008.0,21.04450035095215,25.689599990844727,20.85569953918457,23.393600463867188,23.393600463867188,242912000
2017-05-05,,,,,,,,,,,,,1540.8699951171875,1618.030029296875,1530.31005859375,1555.449951171875,1555.449951171875,946035968,96.73470306396484,103.23300170898438,92.22039794921875,94.39849853515625,94.39849853515625,331928000.0,23.471200942993164,27.846599578857422,23.41629981994629,26.26689910888672,26.26689910888672,218948992
2017-05-06,,,,,,,,,,,,,1556.81005859375,1578.800048828125,1542.5,1578.800048828125,1578.800048828125,582529984,94.91210174560547,97.87590026855469,90.95010375976562,97.8134994506836,97.8134994506836,151462000.0,26.466800689697266,28.587099075317383,25.486299514770508,28.159799575805664,28.159799575805664,108083000
2017-05-07,,,,,,,,,,,,,1579.469970703125,1596.719970703125,1559.760009765625,1596.7099609375,1596.7099609375,1080029952,97.86940002441406,98.23909759521484,89.86640167236328,94.0073013305664,94.0073013305664,183295008.0,28.201499938964844,31.368600845336914,28.201499938964844,30.291099548339844,30.291099548339844,187718000
2017-05-08,,,,,,,,,,,,,1596.9200439453125,1723.3499755859375,1596.9200439453125,1723.3499755859375,1723.3499755859375,1340320000,93.74700164794922,95.13690185546875,89.51460266113281,91.42040252685547,91.42040252685547,231344000.0,30.372400283813477,30.738100051879883,27.328399658203125,28.958200454711914,28.958200454711914,132650000
2017-05-09,,,,,,,,,,,,,1723.8900146484375,1833.489990234375,1716.300048828125,1755.3599853515625,1755.3599853515625,1167920000,91.22799682617188,93.05670166015625,80.38990020751953,91.16290283203125,91.16290283203125,363433984.0,28.964399337768555,33.76060104370117,24.489200592041016,33.58300018310547,33.58300018310547,251516992
2017-05-10,,,,,,,,,,,,,1756.52001953125,1788.43994140625,1719.0999755859375,1787.1300048828125,1787.1300048828125,915723008,91.1511001586914,92.8469009399414,85.28630065917969,89.52490234375,89.52490234375,145602000.0,33.298099517822266,37.3286018371582,31.216800689697266,31.962099075317383,31.962099075317383,410465984
2017-05-11,,,,,,,,,,,,,1780.3699951171875,1873.9300537109375,1755.3499755859375,1848.5699462890625,1848.5699462890625,799489984,89.77069854736328,102.5479965209961,88.47589874267578,89.87969970703125,89.87969970703125,132722000.0,32.657100677490234,32.90589904785156,28.028799057006836,30.71769905090332,30.71769905090332,206136992
2017-05-12,,,,,,,,,,,,,1845.760009765625,1856.1500244140625,1694.010009765625,1724.239990234375,1724.239990234375,740984000,89.42859649658203,93.12310028076172,88.65540313720703,88.65540313720703,88.65540313720703,145824992.0,30.931299209594727,31.67959976196289,27.36949920654297,27.45490074157715,27.45490074157715,110569000
2017-05-13,,,,,,,,,,,,,1723.1199951171875,1812.989990234375,1651.0799560546875,1804.9100341796875,1804.9100341796875,579635008,88.69439697265625,93.81230163574219,86.66020202636719,90.83540344238281,90.83540344238281,88742200.0,27.218900680541992,28.91200065612793,25.523099899291992,28.91200065612793,28.91200065612793,83564400
2017-05-14,,,,,,,,,,,,,1800.8599853515625,1831.4200439453125,1776.6199951171875,1808.9100341796875,1808.9100341796875,437196000,90.87159729003906,91.24829864501953,89.60600280761719,90.7864990234375,90.7864990234375,66046600.0,29.09000015258789,30.4507999420166,27.78860092163086,28.89299964904785,28.89299964904785,67853200
2017-05-15,,,,,,,,,,,,,1808.43994140625,1812.800048828125,1708.5400390625,1738.4300537109375,1738.4300537109375,731529024,90.78410339355469,95.43049621582031,86.8292007446289,92.41490173339844,92.41490173339844,170999008.0,28.894500732421875,28.93280029296875,25.186800003051758,25.365299224853516,25.365299224853516,97147904
2017-05-16,,,,,,,,,,,,,1741.699951171875,1785.93994140625,1686.5400390625,1734.449951171875,1734.449951171875,959044992,92.38770294189453,93.55509948730469,89.11759948730469,89.43800354003906,89.43800354003906,152284992.0,25.337600708007812,25.337600708007812,22.809999465942383,23.327699661254883,23.327699661254883,136875008
2017-05-17,,,,,,,,,,,,,1726.72998046875,1864.050048828125,1661.9100341796875,1839.0899658203125,1839.0899658203125,1064729984,89.25029754638672,91.26920318603516,84.43000030517578,89.86039733886719,89.86039733886719,183031008.0,23.242399215698242,25.949399948120117,20.795400619506836,25.404399871826172,25.404399871826172,141118000
